Date,Open,High,Low,Close,Volume,turnover,open_interest
2023-12-15 10:40:00,14045,14045,14045,14045,0,0,63
2023-12-15 10:41:00,14045,14045,14045,14045,0,0,63
2023-12-15 10:42:00,14045,14045,14045,14045,0,0,63
2023-12-15 10:43:00,14045,14045,14045,14045,0,0,63
2023-12-15 10:44:00,14045,14045,14045,14045,0,0,63
2023-12-15 10:45:00,14045,14045,14045,14045,0,0,63
2023-12-15 10:46:00,14045,14045,14045,14045,0,0,63
2023-12-15 10:47:00,14045,14045,14045,14045,0,0,63
2023-12-15 10:48:00,14045,14045,14045,14045,0,0,63
2023-12-15 10:49:00,14045,14045,14045,14045,0,0,63
2023-12-15 10:50:00,14045,14045,14045,14045,0,0,63
2023-12-15 10:51:00,14045,14045,14045,14045,0,0,63
2023-12-15 10:52:00,14045,14045,14045,14045,0,0,63
2023-12-15 10:53:00,14045,14045,14045,14045,0,0,63
2023-12-15 10:54:00,14045,14045,14045,14045,0,0,63
2023-12-15 10:55:00,14045,14045,14045,14045,0,0,63
2023-12-15 10:56:00,14045,14045,14045,14045,0,0,63
2023-12-15 10:57:00,14045,14045,14045,14045,0,0,63
2023-12-15 10:58:00,14045,14045,14045,14045,0,0,63
2023-12-15 10:59:00,14045,14045,14045,14045,0,0,63
2023-12-15 11:00:00,14045,14045,14045,14045,2,0,63
2023-12-15 11:01:00,14045,14045,14045,14045,0,0,63
2023-12-15 11:02:00,14045,14045,14045,14045,1,0,62
2023-12-15 11:03:00,14045,14045,14045,14045,1,0,61
2023-12-15 11:04:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:05:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:06:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:07:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:08:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:09:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:10:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:11:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:12:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:13:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:14:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:15:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:16:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:17:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:18:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:19:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:20:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:21:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:22:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:23:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:24:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:25:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:26:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:27:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:28:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:29:00,14045,14045,14045,14045,0,0,61
2023-12-15 11:30:00,14045,14045,14045,14045,0,0,61
2023-12-15 13:31:00,14045,14045,14045,14045,0,0,61
2023-12-15 13:32:00,14045,14045,14045,14045,0,0,61
2023-12-15 13:33:00,14045,14045,14045,14045,0,0,61
2023-12-15 13:34:00,14045,14045,14045,14045,0,0,61
2023-12-15 13:35:00,14045,14045,14045,14045,0,0,61
2023-12-15 13:36:00,14045,14045,14045,14045,0,0,61
2023-12-15 13:37:00,14045,14045,14045,14045,0,0,61
2023-12-15 13:38:00,14045,14045,14045,14045,0,0,61
2023-12-15 13:39:00,14045,14045,14045,14045,0,0,61
2023-12-15 13:40:00,14045,14045,14045,14045,0,0,61
2023-12-15 13:41:00,14045,14045,14045,14045,0,0,61
2023-12-15 13:42:00,14000,14000,14000,14000,1,0,62
2023-12-15 13:43:00,14000,14000,14000,14000,0,0,62
2023-12-15 13:44:00,14000,14000,14000,14000,0,0,62
2023-12-15 13:45:00,14000,14000,14000,14000,0,0,62
2023-12-15 13:46:00,14000,14000,14000,14000,0,0,62
2023-12-15 13:47:00,14000,14000,14000,14000,0,0,62
2023-12-15 13:48:00,14000,14000,14000,14000,0,0,62
2023-12-15 13:49:00,14000,14000,14000,14000,0,0,62
2023-12-15 13:50:00,14000,14000,14000,14000,0,0,62
2023-12-15 13:51:00,14000,14000,14000,14000,0,0,62
2023-12-15 13:52:00,14000,14000,14000,14000,0,0,62
2023-12-15 13:53:00,14000,14000,14000,14000,0,0,62
2023-12-15 13:54:00,14000,14000,14000,14000,0,0,62
2023-12-15 13:55:00,14000,14000,14000,14000,0,0,62
2023-12-15 13:56:00,14000,14000,14000,14000,0,0,62
2023-12-15 13:57:00,14000,14000,14000,14000,0,0,62
2023-12-15 13:58:00,14000,14000,14000,14000,0,0,62
2023-12-15 13:59:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:00:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:01:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:02:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:03:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:04:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:05:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:06:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:07:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:08:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:09:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:10:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:11:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:12:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:13:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:14:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:15:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:16:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:17:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:18:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:19:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:20:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:21:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:22:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:23:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:24:00,14000,14000,14000,14000,0,0,62
2023-12-15 14:25:00,14030,14030,14030,14030,1,0,62
2023-12-15 14:26:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:27:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:28:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:29:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:30:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:31:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:32:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:33:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:34:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:35:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:36:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:37:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:38:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:39:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:40:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:41:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:42:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:43:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:44:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:45:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:46:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:47:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:48:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:49:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:50:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:51:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:52:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:53:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:54:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:55:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:56:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:57:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:58:00,14030,14030,14030,14030,0,0,62
2023-12-15 14:59:00,14030,14030,14030,14030,0,0,62
2023-12-15 15:00:00,14030,14030,14030,14030,0,0,62
2023-12-18 09:01:00,14060,14060,14060,14060,0,0,62
2023-12-18 09:02:00,14060,14060,14060,14060,0,0,62
2023-12-18 09:03:00,14060,14060,14060,14060,2,0,60
2023-12-18 09:04:00,14060,14060,14060,14060,0,0,60
2023-12-18 09:05:00,14060,14060,14060,14060,0,0,60
2023-12-18 09:06:00,14060,14060,14060,14060,0,0,60
2023-12-18 09:07:00,14060,14060,14060,14060,1,0,59
2023-12-18 09:08:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:09:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:10:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:11:00,14060,14060,14060,14060,1,0,59
2023-12-18 09:12:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:13:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:14:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:15:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:16:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:17:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:18:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:19:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:20:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:21:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:22:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:23:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:24:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:25:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:26:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:27:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:28:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:29:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:30:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:31:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:32:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:33:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:34:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:35:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:36:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:37:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:38:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:39:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:40:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:41:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:42:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:43:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:44:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:45:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:46:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:47:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:48:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:49:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:50:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:51:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:52:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:53:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:54:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:55:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:56:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:57:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:58:00,14060,14060,14060,14060,0,0,59
2023-12-18 09:59:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:00:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:01:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:02:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:03:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:04:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:05:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:06:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:07:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:08:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:09:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:10:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:11:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:12:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:13:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:14:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:15:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:31:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:32:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:33:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:34:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:35:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:36:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:37:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:38:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:39:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:40:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:41:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:42:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:43:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:44:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:45:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:46:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:47:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:48:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:49:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:50:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:51:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:52:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:53:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:54:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:55:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:56:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:57:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:58:00,14060,14060,14060,14060,0,0,59
2023-12-18 10:59:00,14060,14060,14060,14060,0,0,59
2023-12-18 11:00:00,14060,14060,14060,14060,0,0,59
2023-12-18 11:01:00,14060,14060,14060,14060,0,0,59
2023-12-18 11:02:00,14060,14060,14060,14060,0,0,59
2023-12-18 11:03:00,14060,14060,14060,14060,0,0,59
2023-12-18 11:04:00,14060,14060,14060,14060,0,0,59
2023-12-18 11:05:00,14060,14060,14060,14060,0,0,59
2023-12-18 11:06:00,14060,14060,14060,14060,0,0,59
2023-12-18 11:07:00,14060,14060,14060,14060,0,0,59
2023-12-18 11:08:00,14060,14060,14060,14060,0,0,59
2023-12-18 11:09:00,14060,14060,14060,14060,0,0,59
2023-12-18 11:10:00,14060,14060,14060,14060,0,0,59
2023-12-18 11:11:00,14060,14060,14060,14060,0,0,59
2023-12-18 11:12:00,14060,14060,14060,14060,0,0,59
2023-12-18 11:13:00,14060,14060,14060,14060,0,0,59
2023-12-18 11:14:00,14060,14060,14060,14060,0,0,59
2023-12-18 11:15:00,14010,14010,14010,14010,1,0,59
2023-12-18 11:16:00,14010,14010,14010,14010,0,0,59
2023-12-18 11:17:00,14010,14010,14010,14010,0,0,59
2023-12-18 11:18:00,14010,14010,14010,14010,0,0,59
2023-12-18 11:19:00,14010,14010,14010,14010,0,0,59
2023-12-18 11:20:00,14010,14010,14010,14010,0,0,59
2023-12-18 11:21:00,14010,14010,14010,14010,0,0,59
2023-12-18 11:22:00,14010,14010,14010,14010,0,0,59
2023-12-18 11:23:00,14010,14010,14010,14010,0,0,59
2023-12-18 11:24:00,14010,14010,14010,14010,0,0,59
2023-12-18 11:25:00,14010,14010,14010,14010,0,0,59
2023-12-18 11:26:00,14010,14010,14010,14010,0,0,59
2023-12-18 11:27:00,14010,14010,14010,14010,0,0,59
2023-12-18 11:28:00,14010,14010,14010,14010,0,0,59
2023-12-18 11:29:00,14025,14025,14025,14025,1,0,59
2023-12-18 11:30:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:31:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:32:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:33:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:34:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:35:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:36:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:37:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:38:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:39:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:40:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:41:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:42:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:43:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:44:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:45:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:46:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:47:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:48:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:49:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:50:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:51:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:52:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:53:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:54:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:55:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:56:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:57:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:58:00,14025,14025,14025,14025,0,0,59
2023-12-18 13:59:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:00:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:01:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:02:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:03:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:04:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:05:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:06:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:07:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:08:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:09:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:10:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:11:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:12:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:13:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:14:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:15:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:16:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:17:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:18:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:19:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:20:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:21:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:22:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:23:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:24:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:25:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:26:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:27:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:28:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:29:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:30:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:31:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:32:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:33:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:34:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:35:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:36:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:37:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:38:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:39:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:40:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:41:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:42:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:43:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:44:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:45:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:46:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:47:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:48:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:49:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:50:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:51:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:52:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:53:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:54:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:55:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:56:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:57:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:58:00,14025,14025,14025,14025,0,0,59
2023-12-18 14:59:00,14025,14025,14025,14025,0,0,59
2023-12-18 15:00:00,14025,14025,14025,14025,0,0,59
2023-12-19 09:01:00,14190,14190,14190,14190,0,0,59
2023-12-19 09:02:00,14190,14190,14190,14190,0,0,59
2023-12-19 09:03:00,14190,14190,14190,14190,0,0,59
2023-12-19 09:04:00,14190,14190,14190,14190,0,0,59
2023-12-19 09:05:00,14190,14190,14190,14190,0,0,59
2023-12-19 09:06:00,14190,14190,14190,14190,0,0,59
2023-12-19 09:07:00,14190,14190,14190,14190,0,0,59
2023-12-19 09:08:00,14190,14190,14190,14190,0,0,59
2023-12-19 09:09:00,14190,14190,14190,14190,0,0,59
2023-12-19 09:10:00,14190,14190,14190,14190,0,0,59
2023-12-19 09:11:00,14190,14190,14190,14190,0,0,59
2023-12-19 09:12:00,14190,14190,14190,14190,0,0,59
2023-12-19 09:13:00,14190,14190,14190,14190,0,0,59
2023-12-19 09:14:00,14190,14190,14190,14190,0,0,59
2023-12-19 09:15:00,14190,14190,14190,14190,0,0,59
2023-12-19 09:16:00,14190,14190,14190,14190,0,0,59
2023-12-19 09:17:00,14190,14190,14190,14190,0,0,59
2023-12-19 09:18:00,14190,14190,14190,14190,0,0,59
2023-12-19 09:19:00,14190,14190,14190,14190,0,0,59
2023-12-19 09:20:00,14190,14190,14190,14190,0,0,59
2023-12-19 09:21:00,14190,14190,14190,14190,0,0,59
2023-12-19 09:22:00,14190,14190,14190,14190,0,0,59
2023-12-19 09:23:00,14190,14190,14190,14190,0,0,59
2023-12-19 09:24:00,14190,14190,14190,14190,0,0,59
2023-12-19 09:25:00,14190,14280,14190,14280,4,0,58
2023-12-19 09:26:00,14280,14280,14280,14280,0,0,58
2023-12-19 09:27:00,14280,14280,14280,14280,0,0,58
2023-12-19 09:28:00,14280,14280,14280,14280,0,0,58
2023-12-19 09:29:00,14280,14280,14280,14280,0,0,58
2023-12-19 09:30:00,14280,14280,14280,14280,0,0,58
2023-12-19 09:31:00,14280,14280,14280,14280,0,0,58
2023-12-19 09:32:00,14280,14280,14280,14280,0,0,58
2023-12-19 09:33:00,14280,14280,14280,14280,0,0,58
2023-12-19 09:34:00,14280,14280,14280,14280,0,0,58
2023-12-19 09:35:00,14280,14280,14280,14280,0,0,58
2023-12-19 09:36:00,14280,14280,14280,14280,0,0,58
2023-12-19 09:37:00,14280,14280,14280,14280,0,0,58
2023-12-19 09:38:00,14280,14280,14280,14280,0,0,58
2023-12-19 09:39:00,14280,14280,14280,14280,0,0,58
2023-12-19 09:40:00,14280,14280,14280,14280,0,0,58
2023-12-19 09:41:00,14195,14195,14195,14195,3,0,60
2023-12-19 09:42:00,14195,14195,14195,14195,0,0,60
2023-12-19 09:43:00,14195,14195,14195,14195,0,0,60
2023-12-19 09:44:00,14200,14200,14200,14200,1,0,60
2023-12-19 09:45:00,14200,14200,14200,14200,0,0,60
2023-12-19 09:46:00,14200,14200,14200,14200,0,0,60
2023-12-19 09:47:00,14200,14200,14200,14200,0,0,60
2023-12-19 09:48:00,14200,14200,14200,14200,0,0,60
2023-12-19 09:49:00,14200,14200,14200,14200,0,0,60
2023-12-19 09:50:00,14200,14200,14200,14200,0,0,60
2023-12-19 09:51:00,14200,14200,14200,14200,0,0,60
2023-12-19 09:52:00,14200,14200,14200,14200,0,0,60
2023-12-19 09:53:00,14200,14200,14200,14200,0,0,60
2023-12-19 09:54:00,14200,14200,14200,14200,0,0,60
2023-12-19 09:55:00,14200,14200,14200,14200,0,0,60
2023-12-19 09:56:00,14200,14200,14200,14200,0,0,60
2023-12-19 09:57:00,14200,14200,14200,14200,0,0,60
2023-12-19 09:58:00,14200,14200,14200,14200,0,0,60
2023-12-19 09:59:00,14200,14200,14200,14200,0,0,60
2023-12-19 10:00:00,14200,14200,14200,14200,0,0,60
2023-12-19 10:01:00,14200,14200,14200,14200,0,0,60
2023-12-19 10:02:00,14200,14200,14200,14200,0,0,60
2023-12-19 10:03:00,14200,14200,14200,14200,0,0,60
2023-12-19 10:04:00,14200,14200,14200,14200,0,0,60
2023-12-19 10:05:00,14200,14200,14200,14200,0,0,60
2023-12-19 10:06:00,14200,14200,14200,14200,0,0,60
2023-12-19 10:07:00,14200,14200,14200,14200,0,0,60
2023-12-19 10:08:00,14200,14200,14200,14200,0,0,60
2023-12-19 10:09:00,14200,14200,14200,14200,0,0,60
2023-12-19 10:10:00,14200,14200,14200,14200,0,0,60
2023-12-19 10:11:00,14200,14200,14200,14200,0,0,60
2023-12-19 10:12:00,14325,14325,14325,14325,1,0,60
2023-12-19 10:13:00,14325,14325,14325,14325,0,0,60
2023-12-19 10:14:00,14325,14325,14325,14325,0,0,60
2023-12-19 10:15:00,14325,14325,14325,14325,0,0,60
2023-12-19 10:31:00,14325,14325,14325,14325,0,0,60
2023-12-19 10:32:00,14325,14325,14325,14325,0,0,60
2023-12-19 10:33:00,14355,14355,14355,14355,1,0,61
2023-12-19 10:34:00,14355,14355,14355,14355,0,0,61
2023-12-19 10:35:00,14355,14355,14355,14355,0,0,61
2023-12-19 10:36:00,14355,14355,14355,14355,0,0,61
2023-12-19 10:37:00,14355,14355,14355,14355,0,0,61
2023-12-19 10:38:00,14355,14355,14355,14355,0,0,61
2023-12-19 10:39:00,14355,14355,14355,14355,0,0,61
